"Short Form Termination Date","Short Form Date","Short Form Last Name","Short Form First Name","Registration Number","Registration Date","Registrant Name","Address 1","Address 2","City","State","Zip"
"04/30/1995","04/05/1995","Peck","Edward L.","4990","02/06/1995","JWI, LLC","700 New Hampshire Avenue, NW","Watergate South, Suite 1019","Washington","DC","20037"
"03/01/1996","03/23/1995","Dalley","George A.","4990","02/06/1995","JWI, LLC","700 New Hampshire Avenue, NW","Watergate South, Suite 1019","Washington","DC","20037"
"11/30/1995","03/06/1995","Hertel","Dennis M.","4990","02/06/1995","JWI, LLC","700 New Hampshire Avenue, NW","Watergate South, Suite 1019","Washington","DC","20037"
"11/30/1995","02/06/1995","Bell","Cheryl Lee","4990","02/06/1995","JWI, LLC","700 New Hampshire Avenue, NW","Watergate South, Suite 1019","Washington","DC","20037"
"04/06/2015","02/06/1995","Wyman","Samuel H.","4990","02/06/1995","JWI, LLC","700 New Hampshire Avenue, NW","Watergate South, Suite 1019","Washington","DC","20037"
"06/15/2002","02/06/1995","Wrobleski","Ann Barbara","4990","02/06/1995","JWI, LLC","700 New Hampshire Avenue, NW","Watergate South, Suite 1019","Washington","DC","20037"
"","02/06/1995","Waterman","Charles E.","4990","02/06/1995","JWI, LLC","700 New Hampshire Avenue, NW","Watergate South, Suite 1019","Washington","DC","20037"
"08/31/1996","02/06/1995","Smith","Gene M.","4990","02/06/1995","JWI, LLC","700 New Hampshire Avenue, NW","Watergate South, Suite 1019","Washington","DC","20037"
"11/15/1995","02/06/1995","Robinson","Michael W.","4990","02/06/1995","JWI, LLC","700 New Hampshire Avenue, NW","Watergate South, Suite 1019","Washington","DC","20037"
"11/30/1995","02/06/1995","Neill","Denis M.","4990","02/06/1995","JWI, LLC","700 New Hampshire Avenue, NW","Watergate South, Suite 1019","Washington","DC","20037"
"08/08/1998","02/06/1995","Lamar","Stephen E.","4990","02/06/1995","JWI, LLC","700 New Hampshire Avenue, NW","Watergate South, Suite 1019","Washington","DC","20037"
"08/01/2017","02/06/1995","Hoskinson","Samuel M.","4990","02/06/1995","JWI, LLC","700 New Hampshire Avenue, NW","Watergate South, Suite 1019","Washington","DC","20037"
"10/25/1997","02/06/1995","Ellis","Steven G.","4990","02/06/1995","JWI, LLC","700 New Hampshire Avenue, NW","Watergate South, Suite 1019","Washington","DC","20037"
"12/15/1998","02/06/1995","Downen","Robert L.","4990","02/06/1995","JWI, LLC","700 New Hampshire Avenue, NW","Watergate South, Suite 1019","Washington","DC","20037"
"07/20/1997","02/06/1995","Boghossian","Hovag H.","4990","02/06/1995","JWI, LLC","700 New Hampshire Avenue, NW","Watergate South, Suite 1019","Washington","DC","20037"
"10/31/1998","02/06/1995","Bircher","John E. , III","4990","02/06/1995","JWI, LLC","700 New Hampshire Avenue, NW","Watergate South, Suite 1019","Washington","DC","20037"
"07/31/1996","02/01/1995","Trull","Frankie L.","4989","02/01/1995","Policy Directions, Inc.","818 Connecticut Avenue, N.W.","Suite 325","Washington","DC","20006"
"03/01/1995","01/30/1995","Cofer","Williston B. , Jr.","4987","01/30/1995","Will Cofer Associates, Inc.","4001 Pine Brook Road","","Alexandria","VA","22310"
"03/01/1995","01/30/1995","Feuer","Paul H.","4987","01/30/1995","Will Cofer Associates, Inc.","4001 Pine Brook Road","","Alexandria","VA","22310"
"01/08/1995","05/01/1995","Pearlman","Stuart","4985","01/05/1995","Stuart Pearlman & Company, Inc.","41 East 42nd Street","Suite 1511","New York","NY","10017"
"01/31/2000","07/08/1997","Inoue","Isao","4983","01/04/1995","Economic Information Center","1900 K Street, N.W.","Suite 1075","Washington","DC","20006"
"01/31/2000","07/08/1997","Yamanaka","Katsufumi","4983","01/04/1995","Economic Information Center","1900 K Street, N.W.","Suite 1075","Washington","DC","20006"
"09/30/2000","07/08/1997","Nakai","Hiroaki","4983","01/04/1995","Economic Information Center","1900 K Street, N.W.","Suite 1075","Washington","DC","20006"
"09/30/2000","11/01/1996","Solomon","Michael","4983","01/04/1995","Economic Information Center","1900 K Street, N.W.","Suite 1075","Washington","DC","20006"
"09/30/2000","10/30/1995","Wojtan","Linda S.","4983","01/04/1995","Economic Information Center","1900 K Street, N.W.","Suite 1075","Washington","DC","20006"
"09/30/2000","04/17/1995","Schmertz","Herbert","4983","01/04/1995","Economic Information Center","1900 K Street, N.W.","Suite 1075","Washington","DC","20006"
"03/31/1997","01/04/1995","Shinozaki","Akira (a/k/a Leo A.)","4983","01/04/1995","Economic Information Center","1900 K Street, N.W.","Suite 1075","Washington","DC","20006"
"06/02/1995","12/27/1994","III","Thomas Edward Hirsch","4982","12/27/1994","Chadbourne & Parke","1101 Vermont Avenue, N.W.","","Washington","DC","20005"
"06/22/1995","12/27/1994","Muskie","Edmund Sixtus","4982","12/27/1994","Chadbourne & Parke","1101 Vermont Avenue, N.W.","","Washington","DC","20005"
"06/30/1995","12/13/1994","Farmer","Thomas L.","4980","12/13/1994","Vedder, Price, Kaufman, Kammholz & Day","2121 K Street, N.W.","Suite 700","Washington","DC","20037"
"05/30/1996","12/08/1994","Petito","Margaret L.","4979","12/08/1994","Petito, Margaret L.","Petito & Associates","3906 Huntington Street, N.W.","Washington","DC","20015"
"06/30/1995","12/02/1994","Winton","Ronald S.","4978","12/02/1994","Ronald S. Winton & Associates","2309 Commonwealth Avenue","","Alexandria","VA","22301"
"12/05/1994","12/05/1994","Mutch","R.M.","4977","12/05/1994","Barker, Mearns & Gill Public Relations","7 Carden Place","","Aberdeen","",""
"03/03/1994","03/03/1994","Cohen","Scott","4974","03/03/1994","George Kroloff & Associates, Inc.","C/O Selz Seabolt Communication","1620 I Street, N.W., Suite 220","Washington","DC","20006-4005"
"03/03/1994","03/03/1994","Kroloff","George M.","4974","03/03/1994","George Kroloff & Associates, Inc.","C/O Selz Seabolt Communication","1620 I Street, N.W., Suite 220","Washington","DC","20006-4005"
"11/30/1996","11/15/1994","Robinson","Bill","4972","11/15/1994","SACUR","C.P. 428, Rue Da Granja 95-1","","Bissau","",""
"05/31/1996","02/13/1995","Bieter","Mark","4971","11/14/1994","American Basque Foundation, Inc.","801 Pennsylvania Avenue, N.W.","Suite 820","Washington","DC","20004"
"05/31/1996","11/14/1994","Eiguren","Roy L.","4971","11/14/1994","American Basque Foundation, Inc.","801 Pennsylvania Avenue, N.W.","Suite 820","Washington","DC","20004"
"11/30/1994","11/08/1994","Ferrero","Henry J. , Jr.","4970","11/08/1994","Deloitte & Touche, L.L.P.","1001 Pennsylvania Avenue, N.W.","Suite 350 North","Washington","DC","20004-2505"
"06/18/2010","01/02/2003","Zhang","Jimmy","4969","11/07/1994","Xin Min International, Inc.","1520 South Garfield Avenue","","Alhambra","CA","91801"
"08/01/2002","07/01/1996","Jiang","Pei","4969","11/07/1994","Xin Min International, Inc.","1520 South Garfield Avenue","","Alhambra","CA","91801"
"05/26/2000","12/26/1995","Lu","Qixiang","4969","11/07/1994","Xin Min International, Inc.","1520 South Garfield Avenue","","Alhambra","CA","91801"
"06/01/1995","11/07/1994","Gu","Long","4969","11/07/1994","Xin Min International, Inc.","1520 South Garfield Avenue","","Alhambra","CA","91801"
"10/31/1995","11/07/1994","Mao","Hai Bo","4969","11/07/1994","Xin Min International, Inc.","1520 South Garfield Avenue","","Alhambra","CA","91801"
"04/30/1999","05/30/1996","Dorris","Gregory C.","4968","10/20/1994","Pepper Hamilton, LLP","600 Fourteenth Street, N. W.","","Washington","DC","20005-2004"
"03/01/1996","03/10/1995","Cavitt","William H.","4968","10/20/1994","Pepper Hamilton, LLP","600 Fourteenth Street, N. W.","","Washington","DC","20005-2004"
"01/16/1998","10/20/1994","Cahn","Jonathan D.","4968","10/20/1994","Pepper Hamilton, LLP","600 Fourteenth Street, N. W.","","Washington","DC","20005-2004"
"04/30/1999","10/20/1994","Lehner","George A.","4968","10/20/1994","Pepper Hamilton, LLP","600 Fourteenth Street, N. W.","","Washington","DC","20005-2004"
"04/30/1999","10/20/1994","Feldman","Elliot J.","4968","10/20/1994","Pepper Hamilton, LLP","600 Fourteenth Street, N. W.","","Washington","DC","20005-2004"
"10/31/1997","10/14/1994","Djordjevic","Anne","4967","10/14/1994","Sitrick & Company, Inc.","2029 Century Park East","Suite 1750","Los Angeles","CA","90067"
"10/31/1997","10/14/1994","Wool","Richard","4967","10/14/1994","Sitrick & Company, Inc.","2029 Century Park East","Suite 1750","Los Angeles","CA","90067"
"10/31/1997","10/14/1994","Sternberg","Sandra R.","4967","10/14/1994","Sitrick & Company, Inc.","2029 Century Park East","Suite 1750","Los Angeles","CA","90067"
"10/31/1997","10/14/1994","Sitrick","Michael S.","4967","10/14/1994","Sitrick & Company, Inc.","2029 Century Park East","Suite 1750","Los Angeles","CA","90067"
"10/31/1997","10/14/1994","Kolbenschlag","Michael","4967","10/14/1994","Sitrick & Company, Inc.","2029 Century Park East","Suite 1750","Los Angeles","CA","90067"
"10/31/1996","10/14/1994","Armstrong","Patrick","4966","10/14/1994","Moresby Consulting, Ltd.","3259 Telescope Terrace","Nanaimo","British Columbia","",""
"10/31/1995","06/29/1995","Langley","Jane","4965","10/14/1994","Dowling, Langley & Associates","1 Midtown Plaza, N.E.","1360 Peachtree Street #360","Atlanta","GA","30309"
"10/31/1995","06/29/1995","Squillante","Jennifer","4965","10/14/1994","Dowling, Langley & Associates","1 Midtown Plaza, N.E.","1360 Peachtree Street #360","Atlanta","GA","30309"
"10/31/1995","06/29/1995","Page","John","4965","10/14/1994","Dowling, Langley & Associates","1 Midtown Plaza, N.E.","1360 Peachtree Street #360","Atlanta","GA","30309"
"10/31/1995","10/14/1994","Dowling","Michael","4965","10/14/1994","Dowling, Langley & Associates","1 Midtown Plaza, N.E.","1360 Peachtree Street #360","Atlanta","GA","30309"
"12/31/1995","11/07/1995","Grasselli","Albert","4964","10/14/1994","Azerbaijan Study Foundation","110 East 59th Street","Suite 3202","New York","NY","10022"
"12/31/1995","02/22/1995","Alexander","William","4964","10/14/1994","Azerbaijan Study Foundation","110 East 59th Street","Suite 3202","New York","NY","10022"
"12/31/1995","02/03/1995","Dickinson","William L.","4964","10/14/1994","Azerbaijan Study Foundation","110 East 59th Street","Suite 3202","New York","NY","10022"
"04/30/1996","12/22/1994","Citron","Abe","4964","10/14/1994","Azerbaijan Study Foundation","110 East 59th Street","Suite 3202","New York","NY","10022"
"04/30/1996","12/22/1994","Murphy","John M.","4964","10/14/1994","Azerbaijan Study Foundation","110 East 59th Street","Suite 3202","New York","NY","10022"
"12/31/1995","12/21/1994","Semler","Peter","4964","10/14/1994","Azerbaijan Study Foundation","110 East 59th Street","Suite 3202","New York","NY","10022"
"04/30/1995","10/13/1994","Kent","J.H.","4963","10/13/1994","Kent & O'Connor, Inc.","1990 M Street, N.W.","Suite 340","Washington","DC","20036"
"04/30/1995","10/13/1994","Thomas","Mary Lucinda","4963","10/13/1994","Kent & O'Connor, Inc.","1990 M Street, N.W.","Suite 340","Washington","DC","20036"
"04/30/1995","10/06/1994","Levy","Steven","4959","10/06/1994","Institute for Economic Restructuring, Inc.","3002 Holly Street","","Edgewater","MD","21037"
"05/03/1995","10/03/1994","Schwartz","Victor E.","4958","10/03/1994","Crowell & Moring","1001 Pennsylvania Avenue, N.W.","","Washington","DC","20004-2595"
"05/03/1995","10/03/1994","Weinman","Howard M.","4958","10/03/1994","Crowell & Moring","1001 Pennsylvania Avenue, N.W.","","Washington","DC","20004-2595"
"10/04/1994","08/04/1995","Pell","Anthony","4957","10/04/1994","Buckley Pell Associates, Inc.","231 East 62nd Street","","New York","NY","10021"
"10/04/1994","10/04/1994","Holtje","James P.","4957","10/04/1994","Buckley Pell Associates, Inc.","231 East 62nd Street","","New York","NY","10021"
"10/04/1994","10/04/1994","Morey","David","4957","10/04/1994","Buckley Pell Associates, Inc.","231 East 62nd Street","","New York","NY","10021"
"04/30/1998","03/13/1995","Lande","Stephen","4956","10/04/1994","Manchester Trade, Ltd.","1155 - 15th Street, N.W.","Suite 302","Washington","DC","20005"
"09/30/1995","09/30/1994","Agger","Samuel J.","4955","09/30/1994","SJA International, Inc.","1001 Connecticut Avenue, N.W.","Suite 401","Washington","DC","20036"
"09/30/1995","09/30/1994","Walp","Ellen","4955","09/30/1994","SJA International, Inc.","1001 Connecticut Avenue, N.W.","Suite 401","Washington","DC","20036"
"06/13/1995","12/09/1994","Robertson","William B.","4954","09/29/1994","Robertson Group, Inc.","12009 Trotter Lane","","Reston","VA","22091"
"12/31/1999","10/30/1998","Waffle","William","4953","09/28/1994","Chlopak, Leonard, Schechter & Associates, Inc.","1850 M Street, N.W.","Suite 550","Washington","DC","20036"
"12/31/1999","04/14/1998","Aman","Sally J.","4953","09/28/1994","Chlopak, Leonard, Schechter & Associates, Inc.","1850 M Street, N.W.","Suite 550","Washington","DC","20036"
"09/25/1998","09/11/1997","Larson","Jennifer Paige","4953","09/28/1994","Chlopak, Leonard, Schechter & Associates, Inc.","1850 M Street, N.W.","Suite 550","Washington","DC","20036"
"09/25/1998","07/28/1997","Howell","Andrew P.","4953","09/28/1994","Chlopak, Leonard, Schechter & Associates, Inc.","1850 M Street, N.W.","Suite 550","Washington","DC","20036"
"03/13/1998","07/09/1997","Brown","Julia Jane","4953","09/28/1994","Chlopak, Leonard, Schechter & Associates, Inc.","1850 M Street, N.W.","Suite 550","Washington","DC","20036"
"12/31/1999","07/09/1997","Leonard","Dan","4953","09/28/1994","Chlopak, Leonard, Schechter & Associates, Inc.","1850 M Street, N.W.","Suite 550","Washington","DC","20036"
"07/03/1998","05/09/1997","Marshall","Don","4953","09/28/1994","Chlopak, Leonard, Schechter & Associates, Inc.","1850 M Street, N.W.","Suite 550","Washington","DC","20036"
"06/15/1997","09/17/1996","Silverman","Peter","4953","09/28/1994","Chlopak, Leonard, Schechter & Associates, Inc.","1850 M Street, N.W.","Suite 550","Washington","DC","20036"
"02/07/1997","07/02/1996","Wolf","John","4953","09/28/1994","Chlopak, Leonard, Schechter & Associates, Inc.","1850 M Street, N.W.","Suite 550","Washington","DC","20036"
"07/26/1996","05/17/1996","Fulwider","Michael","4953","09/28/1994","Chlopak, Leonard, Schechter & Associates, Inc.","1850 M Street, N.W.","Suite 550","Washington","DC","20036"
"12/31/1999","05/17/1996","Sullivan","Kelly","4953","09/28/1994","Chlopak, Leonard, Schechter & Associates, Inc.","1850 M Street, N.W.","Suite 550","Washington","DC","20036"
"12/31/1999","05/17/1996","Montrey","Scot","4953","09/28/1994","Chlopak, Leonard, Schechter & Associates, Inc.","1850 M Street, N.W.","Suite 550","Washington","DC","20036"
"04/25/1997","05/17/1996","Maselli","Mary","4953","09/28/1994","Chlopak, Leonard, Schechter & Associates, Inc.","1850 M Street, N.W.","Suite 550","Washington","DC","20036"
"12/31/1999","09/28/1994","Chlopak","Robert A.","4953","09/28/1994","Chlopak, Leonard, Schechter & Associates, Inc.","1850 M Street, N.W.","Suite 550","Washington","DC","20036"
"12/31/1999","09/28/1994","Schechter","Peter","4953","09/28/1994","Chlopak, Leonard, Schechter & Associates, Inc.","1850 M Street, N.W.","Suite 550","Washington","DC","20036"
"12/31/1999","09/28/1994","Leonard","Charles G.","4953","09/28/1994","Chlopak, Leonard, Schechter & Associates, Inc.","1850 M Street, N.W.","Suite 550","Washington","DC","20036"
"12/31/1995","01/25/1995","Coulbary","Jean-Marie","4952","09/27/1994","Herman J. Cohen & Associates","1555 Wilson Boulevard","Suite 300","Arlington","VA","22209"
"12/31/1995","10/06/1994","Woods","James L.","4952","09/27/1994","Herman J. Cohen & Associates","1555 Wilson Boulevard","Suite 300","Arlington","VA","22209"
"12/31/1995","09/27/1994","Cohen","Herman J.","4952","09/27/1994","Herman J. Cohen & Associates","1555 Wilson Boulevard","Suite 300","Arlington","VA","22209"
"09/14/1996","10/20/1994","Hile","Richard C.","4951","09/26/1994","KCM International, Inc.","1730 M Street, N.W.","Suite 911","Washington","DC","20036"
"09/30/1996","09/26/1994","Coates","Vincent J. , Jr.","4951","09/26/1994","KCM International, Inc.","1730 M Street, N.W.","Suite 911","Washington","DC","20036"
"09/30/1996","09/26/1994","McCarthy","George D.","4951","09/26/1994","KCM International, Inc.","1730 M Street, N.W.","Suite 911","Washington","DC","20036"
"03/31/1996","05/08/1995","Kidd","George T.","4950","09/23/1994","R. Thompson & Company","One Massachusetts Avenue, N.W.","Suite 330","Washington","DC","20001"
"03/31/1996","04/21/1995","Arroyo","Nicolas E.","4950","09/23/1994","R. Thompson & Company","One Massachusetts Avenue, N.W.","Suite 330","Washington","DC","20001"
"03/31/1996","04/21/1995","Wimer","David","4950","09/23/1994","R. Thompson & Company","One Massachusetts Avenue, N.W.","Suite 330","Washington","DC","20001"
"03/31/1996","04/21/1995","Nunes","H. James","4950","09/23/1994","R. Thompson & Company","One Massachusetts Avenue, N.W.","Suite 330","Washington","DC","20001"
"03/31/1996","04/21/1995","Davis","Arthur","4950","09/23/1994","R. Thompson & Company","One Massachusetts Avenue, N.W.","Suite 330","Washington","DC","20001"
"03/31/1996","04/21/1995","Baechli","Frederico C.","4950","09/23/1994","R. Thompson & Company","One Massachusetts Avenue, N.W.","Suite 330","Washington","DC","20001"
"03/31/1996","09/23/1994","Meuser","Robert L.","4950","09/23/1994","R. Thompson & Company","One Massachusetts Avenue, N.W.","Suite 330","Washington","DC","20001"
"03/31/1996","09/23/1994","Thompson","Robert J.","4950","09/23/1994","R. Thompson & Company","One Massachusetts Avenue, N.W.","Suite 330","Washington","DC","20001"
"08/31/1995","02/21/1995","Keefe","Kenneth L.","4949","09/21/1994","Paul Magliocchetti Associates, Inc.","1755 Jefferson Davis Highway","Suite 1107","Arlington","VA","22202"
"08/31/1995","11/14/1994","Pin","Clerio","4949","09/21/1994","Paul Magliocchetti Associates, Inc.","1755 Jefferson Davis Highway","Suite 1107","Arlington","VA","22202"
