"Country/LocationRepresented","Registrant","Registration #","RegistrationDate","Address","State","Foreign Principal","Foreign PrincipalRegistration Date"
"AUSTRALIA","MMGY Global, LLC","6492","11/27/2017","7309 W. 80th Street#400Overland Park&nbsp;&nbsp;66204","KS","South Australian Tourism Commission","02/16/2023"
"AUSTRALIA","MMGY Global, LLC","6492","11/27/2017","7309 W. 80th Street#400Overland Park&nbsp;&nbsp;66204","KS","Western Australia Tourism Commission","02/16/2023"
"ICELAND","MMGY Global, LLC","6492","11/27/2017","7309 W. 80th Street#400Overland Park&nbsp;&nbsp;66204","KS","Business Iceland (Promote Iceland)","02/16/2023"
"SAUDI ARABIA","MMGY Global, LLC","6492","11/27/2017","7309 W. 80th Street#400Overland Park&nbsp;&nbsp;66204","KS","The Royal Commission for AlUlA","02/16/2023"
"CANADA","MMGY Global, LLC","6492","11/27/2017","7309 W. 80th Street#400Overland Park&nbsp;&nbsp;66204","KS","Alliance De L'Industrie Touristique Du Quebec","02/16/2023"
"MEXICO","MMGY Global, LLC","6492","11/27/2017","7309 W. 80th Street#400Overland Park&nbsp;&nbsp;66204","KS","La Paz Tourism Trust","02/01/2024"
"POLAND","MMGY Global, LLC","6492","11/27/2017","7309 W. 80th Street#400Overland Park&nbsp;&nbsp;66204","KS","State of Poland Foundation","02/01/2024"
"ISRAEL","MMGY Global, LLC","6492","11/27/2017","7309 W. 80th Street#400Overland Park&nbsp;&nbsp;66204","KS","The Israel Ministry of Tourism","05/14/2024"
"SWITZERLAND","MMGY Global, LLC","6492","11/27/2017","7309 W. 80th Street#400Overland Park&nbsp;&nbsp;66204","KS","Zurich Tourism","11/14/2024"
"MEXICO","Visit Mexico USA, LLC","7184","10/12/2022","444 Madison AvenueSuite 300New York&nbsp;&nbsp;10022","NY","Secretaria de Turismo del Gobierno de Mexico (via Braintivity)","10/12/2022"
"INDIA","Silicon Foundry, LLC","7493","11/26/2024","350 Mission Street, 25th FloorSan Francisco&nbsp;&nbsp;94105","CA","Invest India","11/26/2024"
"TURKEY","Turken Foundation Inc.","7121","05/18/2022","4 West, 43rd Street, #316New York&nbsp;&nbsp;10036","NY","Turkish Youth and Education Service Foundation (TURGEV)","05/18/2022"
"TURKEY","Turken Foundation Inc.","7121","05/18/2022","4 West, 43rd Street, #316New York&nbsp;&nbsp;10036","NY","Ensar Vakfi","05/18/2022"
"IRAN","Bayaziddi, Salah","6595","09/27/2018","1250 Connecticut Ave NW, Suite #700Washington&nbsp;&nbsp;20036","DC","Komala Party of Iranian Kurdistan","09/27/2018"
"JAPAN","Braynard, Matthew Martin","7459","09/07/2024","1747 Tysons Central Street #1407 Vienna&nbsp;&nbsp;22182","VA","Sanseito","09/07/2024"
"TURKEY","Cavas, Ahmet","7513","01/03/2025","229 Evergreen DriveWillingboro&nbsp;&nbsp;08046","NJ","IYI Party (Good Party)","01/03/2025"
"GREAT BRITAIN","Oliver A. Dulle Jr. & Company","5246","03/01/1998","7711 Bonhomme AvenueSuite 310Clayton&nbsp;&nbsp;63105","MO","City of Sunderland, England","03/01/1998"
"CONGO DEMOCRATIC REPUBLIC OF THE","Earhart Turner LLC","7565","04/02/2025","300 New Jersey Avenue, NW Suite 300Washington&nbsp;&nbsp; 20001","DC","Democratic Republic of the Congo","04/02/2025"
"QATAR","S.G.R. LLC Government Relations and Lobbying","6379","09/20/2016","1775 Eye Street, NWSuite 1150Washington&nbsp;&nbsp;20006","DC","Embassy of the State of Qatar","02/05/2018"
"MEXICO","Pillsbury Winthrop Shaw Pittman, LLP","5198","07/31/1997","Four Embarcadero Center22nd FloorSan Francisco&nbsp;&nbsp;94111-2228","CA","Secretaria de Economia","04/09/1998"
"YEMEN","Hyperfocal Communications, LLC","7267","05/05/2023","633 Pennsylvania Avenue, NWWashington&nbsp;&nbsp;20004","DC","Southern Transitional Council","05/05/2023"
"UKRAINE","Hyperfocal Communications, LLC","7267","05/05/2023","633 Pennsylvania Avenue, NWWashington&nbsp;&nbsp;20004","DC","Kyiv Global Outreach through DCI Group AZ, L.L.C.","04/17/2024"
"PAKISTAN","Hyperfocal Communications, LLC","7267","05/05/2023","633 Pennsylvania Avenue, NWWashington&nbsp;&nbsp;20004","DC","Islamabad Policy Research Institute through Team Eagle Consulting, LLC","10/22/2024"
"GERMANY","German National Tourist Office","616","02/28/1950","1350 Broadway Suite 440New York&nbsp;&nbsp;10018","NY","Deutsche Zentrale fuer Tourismus (German National Tourist Board)","02/28/1950"
"BRITISH VIRGIN ISLANDS","Myriad International Marketing, LLC","6549","04/30/2018","7309 W. 80th StreetSuite 400Overland Park&nbsp;&nbsp;66204","KS","British Virgin Islands Tourist Board","04/30/2018"
"GERMANY","Myriad International Marketing, LLC","6549","04/30/2018","7309 W. 80th StreetSuite 400Overland Park&nbsp;&nbsp;66204","KS","German National Tourist Office","04/30/2018"
"JAPAN","Myriad International Marketing, LLC","6549","04/30/2018","7309 W. 80th StreetSuite 400Overland Park&nbsp;&nbsp;66204","KS","Kyoto Convention & Visitors Bureau","04/30/2018"
"TAIWAN","Myriad International Marketing, LLC","6549","04/30/2018","7309 W. 80th StreetSuite 400Overland Park&nbsp;&nbsp;66204","KS","Taiwan Tourism Bureau","04/30/2018"
"AUSTRALIA","Myriad International Marketing, LLC","6549","04/30/2018","7309 W. 80th StreetSuite 400Overland Park&nbsp;&nbsp;66204","KS","Tourism Northern Territory","04/30/2018"
"JAPAN","Myriad International Marketing, LLC","6549","04/30/2018","7309 W. 80th StreetSuite 400Overland Park&nbsp;&nbsp;66204","KS","Toyooka City Hall Tourism Division","06/01/2018"
"JAPAN","Myriad International Marketing, LLC","6549","04/30/2018","7309 W. 80th StreetSuite 400Overland Park&nbsp;&nbsp;66204","KS","Shizuoka Prefectural Tourism Association","05/22/2019"
"RWANDA","Myriad International Marketing, LLC","6549","04/30/2018","7309 W. 80th StreetSuite 400Overland Park&nbsp;&nbsp;66204","KS","Embassy of the Republic of Rwanda in Washington, D.C-USA","12/18/2018"
"PORTUGAL","Myriad International Marketing, LLC","6549","04/30/2018","7309 W. 80th StreetSuite 400Overland Park&nbsp;&nbsp;66204","KS","Association for the Promotion of the Autonomous Region of Madeira","11/29/2021"
"JAPAN","Myriad International Marketing, LLC","6549","04/30/2018","7309 W. 80th StreetSuite 400Overland Park&nbsp;&nbsp;66204","KS","Japan National Tourist Organization","11/29/2021"
"AUSTRALIA","Myriad International Marketing, LLC","6549","04/30/2018","7309 W. 80th StreetSuite 400Overland Park&nbsp;&nbsp;66204","KS","Tourism and Events Queensland","06/15/2022"
"CANADA","Myriad International Marketing, LLC","6549","04/30/2018","7309 W. 80th StreetSuite 400Overland Park&nbsp;&nbsp;66204","KS","Destination British Columbia","05/30/2023"
"PORTUGAL","Myriad International Marketing, LLC","6549","04/30/2018","7309 W. 80th StreetSuite 400Overland Park&nbsp;&nbsp;66204","KS","Turismo de Albufeira","01/23/2024"
"JAPAN","Myriad International Marketing, LLC","6549","04/30/2018","7309 W. 80th StreetSuite 400Overland Park&nbsp;&nbsp;66204","KS","Suruga Marketing & Tourism Bureau","03/05/2024"
"JAPAN","Sasakawa Peace Foundation USA","7543","02/18/2025","1819 L St. NW #300Washington&nbsp;&nbsp;20036","DC","Embassy of Japan","02/18/2025"
"CAMBODIA","Gordon, Bradley James","6971","06/09/2021","#1159, Factory Phnom Penh, National Road 2Phnom Penh&nbsp;&nbsp;","","Ministry of Culture and Fine Arts","06/09/2021"
"BULGARIA","BlackSummit Capital LLC","7424","06/17/2024","395 Chandamere WayNicholasville&nbsp;&nbsp;40356","KY","Trace Group Hold Plc","06/17/2024"
"SERBIA","BlackSummit Capital LLC","7424","06/17/2024","395 Chandamere WayNicholasville&nbsp;&nbsp;40356","KY","The Republic of Serbia","01/23/2025"
"JAPAN","Lighthouse Public Affairs","7443","08/13/2024","857 Montgomery StreetSan Francisco&nbsp;&nbsp;94133","CA","Japanese Consulate of San Francisco","08/13/2024"
"GERMANY","NRW Global Business North America LLC","6645","03/13/2019","150 North Michigan AvenueSuite 2940Chicago&nbsp;&nbsp;60601","IL","Ministry of Economic Affairs, Innovation, Digitalization and Energy of the State of the North Rhine-Westphalia; Germany","03/13/2019"
"QATAR","Becker & Poliakoff","7089","03/07/2022","1275 K Street, NWSuite 850Washington&nbsp;&nbsp;20005","DC","Embassy of Qatar","03/07/2022"
"BAHAMAS","Becker & Poliakoff","7089","03/07/2022","1275 K Street, NWSuite 850Washington&nbsp;&nbsp;20005","DC","The Government of the Commonwealth of the Bahamas","02/01/2024"
"CANADA","Becker & Poliakoff","7089","03/07/2022","1275 K Street, NWSuite 850Washington&nbsp;&nbsp;20005","DC","Government of Quebec (via the Minister of International Relations and Francophony)","03/07/2025"
"EGYPT","Dr. Andrea Zaki Stephanous Killini","7124","06/10/2022","14 Al Shahid Ahmed Amer streetHeliopolis, Block 1331 Dr. Ahmed Zaki st. El Nozha El GedidaCairo&nbsp;&nbsp;","","The Protestant Churches of Egypt","06/10/2022"
