"Country/LocationRepresented","Registrant","Registration #","RegistrationDate","Address","State","Foreign Principal","Foreign PrincipalRegistration Date","Foreign PrincipalTermination Date"
"PANAMA","Trailblazer Group","6385","10/27/2016","901 King StreetSuite 400Alexandria&nbsp;&nbsp;22314","VA","Republic of Panama/MOFA through BLJ Worldwide","10/27/2016","05/31/2018"
"VENEZUELA","I Imagine, Inc.","5564","06/19/2003","201 North Fairfax StreetSuite 11Alexandria&nbsp;&nbsp;22314","VA","Government of Venezuela, Embassy","06/19/2003","09/01/2003"
"USSR","Lopouchine, Mikhail Mikhailovich","1401","10/10/1960","383 Central Park, WestNew York&nbsp;&nbsp;","NY","Economic Gazette","10/10/1960","10/01/1961"
"USSR","Bell, Linda Jane","2793","06/17/1977","Soviet Life Magazine1706 - 18th Street, N.W.Washington&nbsp;&nbsp;20009","DC","Embassy of the U.S.S.R. (Soviet Life Magazine)","06/17/1977","09/08/1978"
"KENYA","Eric Bing & Company, Inc.","5510","07/22/2002","One RiverwaySuite 1700Houston&nbsp;&nbsp;77056","TX","Republic of Kenya","07/22/2002","07/31/2004"
"VENEZUELA","Adkins Jr., Elmer H.","1217","04/08/1959","8800 Southwest 97th TerraceMiami&nbsp;&nbsp;33176","FL","George Maldonado","04/08/1959","07/03/1959"
"INDIA","Nivruti Rai","7299","07/22/2023","Villa 202 Phase One Adarsh Palm MeadowsRamagondanahalli Whitefield, BangaloreKarnataka&nbsp;&nbsp;","","Invest India","07/22/2023","07/03/2024"
"CYPRUS","Video Placement Worldwide - A Division of JD Communikaters","5468","01/30/2002","216 South Payne StreetAlexandria&nbsp;&nbsp;22314","VA","Embassy of Cyprus","01/30/2002","07/31/2002"
"SWEDEN","Direction International","3409","09/15/1982","1901 L Street, N.W.Suite 330Washington&nbsp;&nbsp;20036","DC","AB Volvo, Sweden","09/15/1982","10/06/1982"
"CONGO DEMOCRATIC REPUBLIC OF THE","Trout Cacheris, PLLC","5733","02/21/2006","1350 Connecticut Avenue, NWSuite 300Washington&nbsp;&nbsp;20036","DC","Denis Sassou-Nguesso","02/21/2006","03/30/2011"
"TRINIDAD AND TOBAGO","Hartwell Capitol Consulting LLC","6620","01/18/2019","1219 3rd Street Drive EastPalmetto&nbsp;&nbsp;34221","FL","T&T Citizens Alliance Against Crime","01/23/2019","08/05/2019"
"USSR","Gallagher, Dennis F.","4152","06/17/1988","3307 - 19th Street, N.W.Washington&nbsp;&nbsp;20010","DC","U.S.S.R. Trade Mission","06/17/1988","08/31/1988"
"DOMINICAN REPUBLIC","Partido Revolucionario Dominicano, Puerto Rico","2246","03/08/1971","361 Aponte StreetSan Juan&nbsp;&nbsp;","","Partido Revolucionario Dominicano","03/08/1971","09/08/1978"
"TURKEY","The Van Aucker Group","7066","01/04/2022","5500 Layne Estates CourtAlexandria&nbsp;&nbsp;22310","VA","Republic of Turkey","01/04/2022","12/31/2022"
"DENMARK","Danish Society","578","07/07/1949","2057 North Keystone AvenueChicago&nbsp;&nbsp;","IL","Det Danske Selskab","07/07/1949","07/07/1949"
"GEORGIA","DGL International Publishing, Ltd., Liability Company","4730","11/03/1992","C/O Denver Centerpoint3900 East Mexico Avenue #330Denver&nbsp;&nbsp;80210","CO","Josef Tsiskarishvili, State Committee of Foreign Economic Relations, Republic of Georgia","11/06/1992","05/26/1994"
"PANAMA","Bond Donatelli, Inc.","4215","02/14/1989","211 North Union StreetSuite 210Alexandria&nbsp;&nbsp;22314","VA","Republic of Panama","02/14/1989","07/31/1989"
"HONG KONG","Bond Donatelli, Inc.","4215","02/14/1989","211 North Union StreetSuite 210Alexandria&nbsp;&nbsp;22314","VA","Yin Choy Oen","02/14/1989","10/31/1989"
"UNITED STATES","VOID","4841","08/11/1993","&nbsp;&nbsp;","DC","David Houston","08/17/1993","08/11/1993"
"UNITED STATES","VOID","4841","08/11/1993","&nbsp;&nbsp;","DC","VOID","08/13/1993","08/11/1993"
"MAURITIUS","McLarty Inbound, LLC","6686","05/29/2019","900 17th Street, NWSuite 800Washington&nbsp;&nbsp;20006","DC","Government of Mauritius","05/29/2019",""
"CAMBODIA","State Affairs Company","5123","07/22/1996","Reston International Center11800 Sunrise Valley Dr., #400Reston&nbsp;&nbsp;22091","VA","Phnom Penh Chamber of Commerce","07/22/1996","01/15/1997"
"PAKISTAN","Uch Power, Ltd.","5010","04/06/1995","11 Shahid PlazaBlue Area F-6Islamabad&nbsp;&nbsp;","","Islamic Republic of Pakistan","04/06/1995","05/03/1995"
"ECUADOR","mcSQUARED PR Inc.","6231","07/03/2014","649 Morgan AvenueSuite 2GBrooklyn&nbsp;&nbsp;11222","NY","Government of the Republic of Ecuador","07/03/2014","04/30/2014"
"NORWAY","International Maritime Associates, Inc.","3430","12/20/1982","1800 K Street, N.W.Washington&nbsp;&nbsp;20006","DC","Lars Krogh & Company, A.S.","12/20/1982","01/13/1984"
"PARAGUAY","Kaplan, Sheldon Z.","2596","07/14/1975","1747 Pennsylvania Avenue, N.W.Suite 300Washington&nbsp;&nbsp;20006","DC","Centro Azucarero Pharaguayo","07/14/1975","07/01/1976"
"USSR","Kondrashov, Stanislav N.","1499","12/07/1961","2 Riverside DriveNew York&nbsp;&nbsp;10023","NY","Izvestia","12/07/1961","06/07/1967"
"CHINA","Cypress Press (U.S.A.), Inc.","3918","12/23/1986","Paramus Place205 Robin Road, Suite 225Paramus&nbsp;&nbsp;07652","NJ","Beijing Review","12/23/1986","01/21/1988"
"USSR","Bell, Linda Jane","2143","06/16/1969","Soviet Life Magazine1706 - 18th Street, N.W.Washington&nbsp;&nbsp;20009","DC","Embassy of the U.S.S.R.","06/16/1969","06/05/1972"
"ISRAEL","Resnick, Zimel","1416","12/27/1960","207 Lake AvenueAshbury Park&nbsp;&nbsp;00000","NJ","Government of Israel","12/27/1960","11/07/1962"
"PANAMA","Potomac Partners DC","7164","09/07/2022","700 Pennsylvania Avenue, S.E.Suite 320Washington&nbsp;&nbsp;20003","DC","Republic of Panama","09/07/2022","07/16/2024"
"DOMINICAN REPUBLIC","Molins, Ralph","1565","08/03/1962","1345 Connecticut Avenue, N.W.Washington&nbsp;&nbsp;","DC","Government of the Dominican Republic","08/03/1962","08/03/1962"
"HONDURAS","Connector International Inc.","7511","12/30/2024","5 Cowboys Way, Suite 300-82Frisco&nbsp;&nbsp; 75034","TX","Embassy of the Republic of Honduras","12/30/2024",""
"SWITZERLAND","Crane, Howard C.","5281","10/26/1998","3825 Scott StreetApartment 301San Francisco&nbsp;&nbsp;94123","CA","Dr. Karl Dobler, Canton of Neuchatel, Switzerland","10/26/1998","10/26/1999"
"EL SALVADOR","Sidley Austin LLP","3731","09/13/1985","1501 K Street, N.W.8th FloorWashington&nbsp;&nbsp;20005","DC","Government of El Salvador, Treasury Ministry","08/14/1991","04/14/1992"
"HONG KONG","Sidley Austin LLP","3731","09/13/1985","1501 K Street, N.W.8th FloorWashington&nbsp;&nbsp;20005","DC","Government of Hong Kong","02/21/1996","11/08/1996"
"ISRAEL","Sidley Austin LLP","3731","09/13/1985","1501 K Street, N.W.8th FloorWashington&nbsp;&nbsp;20005","DC","Government of Israel","07/27/1992",""
"CAYMAN ISLANDS","Sidley Austin LLP","3731","09/13/1985","1501 K Street, N.W.8th FloorWashington&nbsp;&nbsp;20005","DC","Government of the Cayman Islands","09/13/1985","09/30/2006"
"HONG KONG","Sidley Austin LLP","3731","09/13/1985","1501 K Street, N.W.8th FloorWashington&nbsp;&nbsp;20005","DC","Hong Kong Trade Development Council","10/15/2002","03/31/2019"
"CANADA","Sidley Austin LLP","3731","09/13/1985","1501 K Street, N.W.8th FloorWashington&nbsp;&nbsp;20005","DC","Manufacturers Life Insurance Company","03/10/1992","04/17/1992"
"RUSSIA","Sidley Austin LLP","3731","09/13/1985","1501 K Street, N.W.8th FloorWashington&nbsp;&nbsp;20005","DC","Moscow Narodny Bank","06/01/1989","04/23/1993"
"RUSSIA","Sidley Austin LLP","3731","09/13/1985","1501 K Street, N.W.8th FloorWashington&nbsp;&nbsp;20005","DC","Moscow Norodny Bank, Ltd.","10/01/1993","10/13/1995"
"KOREA SOUTH","Sidley Austin LLP","3731","09/13/1985","1501 K Street, N.W.8th FloorWashington&nbsp;&nbsp;20005","DC","Pohang Iron & Steel Company","06/01/1989","04/14/1992"
"COLOMBIA","Sidley Austin LLP","3731","09/13/1985","1501 K Street, N.W.8th FloorWashington&nbsp;&nbsp;20005","DC","Proexport","10/15/2002","08/08/2006"
"EQUATORIAL GUINEA","Sidley Austin LLP","3731","09/13/1985","1501 K Street, N.W.8th FloorWashington&nbsp;&nbsp;20005","DC","Republic of Equatorial Guinea, Embassy","08/16/2004","12/31/2007"
"KOREA SOUTH","Sidley Austin LLP","3731","09/13/1985","1501 K Street, N.W.8th FloorWashington&nbsp;&nbsp;20005","DC","Republic of Korea, Embassy","08/14/1991","04/14/1992"
"PANAMA","Sidley Austin LLP","3731","09/13/1985","1501 K Street, N.W.8th FloorWashington&nbsp;&nbsp;20005","DC","Republic of Panama","11/23/1998","03/13/2001"
"CANADA","Sidley Austin LLP","3731","09/13/1985","1501 K Street, N.W.8th FloorWashington&nbsp;&nbsp;20005","DC","Office of Privacy Commissioner of Canada","05/10/2006","03/31/2009"
"VIETNAM","Sidley Austin LLP","3731","09/13/1985","1501 K Street, N.W.8th FloorWashington&nbsp;&nbsp;20005","DC","Ministry of Industry and Trade of the Government of Vietnam","12/20/2007","12/31/2008"
"CAYMAN ISLANDS","Sidley Austin LLP","3731","09/13/1985","1501 K Street, N.W.8th FloorWashington&nbsp;&nbsp;20005","DC","Government of the Cayman Islands","03/05/2010","09/01/2016"
"UKRAINE","Sidley Austin LLP","3731","09/13/1985","1501 K Street, N.W.8th FloorWashington&nbsp;&nbsp;20005","DC","Ivaniuschenko, Yuriy","03/08/2011","10/01/2011"
"UKRAINE","Sidley Austin LLP","3731","09/13/1985","1501 K Street, N.W.8th FloorWashington&nbsp;&nbsp;20005","DC","Ivaniuschenko, Yuriy","01/31/2013","12/31/2014"
"RUSSIA","Sidley Austin LLP","3731","09/13/1985","1501 K Street, N.W.8th FloorWashington&nbsp;&nbsp;20005","DC","JSC VTB Bank","10/23/2015","02/25/2022"
"QATAR","Sidley Austin LLP","3731","09/13/1985","1501 K Street, N.W.8th FloorWashington&nbsp;&nbsp;20005","DC","beIN Media Group LLC","10/08/2018","10/15/2018"
"RUSSIA","Sidley Austin LLP","3731","09/13/1985","1501 K Street, N.W.8th FloorWashington&nbsp;&nbsp;20005","DC","TENEX, Joint Stock Company","07/20/2020","09/30/2021"
"UNITED KINGDOM","Sidley Austin LLP","3731","09/13/1985","1501 K Street, N.W.8th FloorWashington&nbsp;&nbsp;20005","DC","Department for International Trade, Government of the United Kingdom","11/30/2020","03/07/2023"
"VIETNAM","Sidley Austin LLP","3731","09/13/1985","1501 K Street, N.W.8th FloorWashington&nbsp;&nbsp;20005","DC","State Bank of Vietnam","04/30/2021","09/17/2021"
"ARGENTINA","Sidley Austin LLP","3731","09/13/1985","1501 K Street, N.W.8th FloorWashington&nbsp;&nbsp;20005","DC","YPF Sociedad Anonima","03/09/2022","03/31/2023"
"CHINA","Sidley Austin LLP","3731","09/13/1985","1501 K Street, N.W.8th FloorWashington&nbsp;&nbsp;20005","DC","Hikvision USA, Inc.","10/14/2022",""
"SWITZERLAND","Cronson, Donald","2943","08/10/1978","Post Office Box 8701211 Geneva 1&nbsp;&nbsp;","","Valeurs White Weld, S.A.","08/10/1978","08/10/1979"
"ALGERIA","Robert W. Schofield & Associates, Inc.","1472","08/11/1961","230 West 41st StreetNew York&nbsp;&nbsp;","NY","Caisse d' Equipement Pour le Developpement de l'Algerie","11/09/1962","01/31/1963"
"FRANCE","Robert W. Schofield & Associates, Inc.","1472","08/11/1961","230 West 41st StreetNew York&nbsp;&nbsp;","NY","Commissariat a l'Energie Atomique","11/09/1962","05/31/1963"
"ALGERIA","Robert W. Schofield & Associates, Inc.","1472","08/11/1961","230 West 41st StreetNew York&nbsp;&nbsp;","NY","French Prime Minister's Office","11/09/1962","05/31/1963"
"FRANCE","Robert W. Schofield & Associates, Inc.","1472","08/11/1961","230 West 41st StreetNew York&nbsp;&nbsp;","NY","Ministry for Cooperation","08/11/1962","05/31/1963"
"ALGERIA","Robert W. Schofield & Associates, Inc.","1472","08/11/1961","230 West 41st StreetNew York&nbsp;&nbsp;","NY","Ministry of State for Algerian Affairs","08/11/1962","01/31/1963"
"ALGERIA","Robert W. Schofield & Associates, Inc.","1472","08/11/1961","230 West 41st StreetNew York&nbsp;&nbsp;","NY","Secretariat General of Algerian Affairs, Branch of the French Government","08/11/1961","08/13/1963"
"USSR","Kurdyumov, Nikolai V.","1115","02/07/1958","11 Riverside DriveNew York&nbsp;&nbsp;","NY","""Soviet Culture""","02/07/1958","07/17/1962"
"USSR","Kurdyumov, Nikolai V.","1115","02/07/1958","11 Riverside DriveNew York&nbsp;&nbsp;","NY","""Trud""","02/07/1958","07/17/1962"
"ECUADOR","Blue Star Strategies, LLC","6083","12/22/2011","888 17th Street, NWSuite 800Washington&nbsp;&nbsp;20006","DC","Ministry of Coordination of Production, Employment, and Competitiveness; Republic of Ecuador","12/22/2011","06/30/2012"
"PAKISTAN","Akram, Mohammad","6871","09/29/2020","114 Cedar AvenueHewlett&nbsp;&nbsp;11557","NY","Pakistan Tehreek-e-Insaf","09/29/2020","09/29/2020"
"CZECHOSLOVAKIA","Tuzex Center, Division of Omnitrade Industrial Company, Ltd.","2592","06/17/1975","775 Washington AvenueCarlstadt&nbsp;&nbsp;07072","NJ","Tuzex, Foreign Trade Corporation","06/17/1975","01/01/1992"
"KOREA SOUTH","Bomar, Thomas H.","3088","02/15/1980","333 Pine Street #300San Francisco&nbsp;&nbsp;94104","CA","Dongwon Fisheries Company, Ltd. (Yoon Kook Wang) (Kings Pacific Fisheries Corporation)","02/15/1980","08/01/1980"
"TURKEY","Washington Group","4332","01/18/1990","1401 K Street, N.W.Suite 400Washington&nbsp;&nbsp;20005","DC","Embassy of the Republic of Turkey","01/18/1990","09/01/1994"
"INDIA","Washington Group","4332","01/18/1990","1401 K Street, N.W.Suite 400Washington&nbsp;&nbsp;20005","DC","Government of India, Embassy","01/25/1994","03/31/1998"
"INDIA","Washington Group","4332","01/18/1990","1401 K Street, N.W.Suite 400Washington&nbsp;&nbsp;20005","DC","Government of India, Embassy","06/11/1998","12/31/1998"
"KOREA SOUTH","Washington Group","4332","01/18/1990","1401 K Street, N.W.Suite 400Washington&nbsp;&nbsp;20005","DC","Korea Foreign Trade Association","08/10/1994","12/31/1995"
"TURKEY","Washington Group","4332","01/18/1990","1401 K Street, N.W.Suite 400Washington&nbsp;&nbsp;20005","DC","Motherland Party of Turkey (Anavatan Partisi Genel Merkezi)","03/14/1995","07/31/1995"
"INDIA","Washington Group","4332","01/18/1990","1401 K Street, N.W.Suite 400Washington&nbsp;&nbsp;20005","DC","National Association of Software & Service Companies","12/01/1995","01/01/1998"
"TAIWAN","Washington Group","4332","01/18/1990","1401 K Street, N.W.Suite 400Washington&nbsp;&nbsp;20005","DC","Taipei Economic and Cultural  Representative Office","02/02/1994","12/31/1998"
"KOREA SOUTH","Washington Group","4332","01/18/1990","1401 K Street, N.W.Suite 400Washington&nbsp;&nbsp;20005","DC","Yeun-Jun Chung","06/23/1995","01/01/1996"
"GREAT BRITAIN","Cable & Wireless, Inc.","4945","07/11/1994","8219 Leesburg PikeVienna&nbsp;&nbsp;22182","VA","Cable & Wireless, PLC & its Subsidiaries","07/11/1994","05/30/1997"
"ETHIOPIA","DeBello, Yirgu Megerssa","4868","11/10/1993","7100 San Mateo Blvd.Apt. 212Dallas&nbsp;&nbsp;75223-1083","TX","Southern Ethiopia People's Democratic Coalition","11/10/1993","11/30/1993"
"PALAU","Bryan Cave, LLP","6163","04/08/2013","1155 F Street, NW7th FloorWashington&nbsp;&nbsp;20004","DC","Republic of Palau","04/08/2013","06/30/2015"
"MEXICO","Public Strategies, Inc.","4928","07/15/1994","98 San Jacinto BoulevardSuite 900Austin&nbsp;&nbsp;78701","TX","Cemex Central","11/28/1997","09/30/1999"
"MEXICO","Public Strategies, Inc.","4928","07/15/1994","98 San Jacinto BoulevardSuite 900Austin&nbsp;&nbsp;78701","TX","Government of Mexico, Embassy","09/18/1995","06/30/1998"
"MEXICO","Public Strategies, Inc.","4928","07/15/1994","98 San Jacinto BoulevardSuite 900Austin&nbsp;&nbsp;78701","TX","Government of Mexico, Embassy","11/30/1998","11/30/2000"
"MEXICO","Public Strategies, Inc.","4928","07/15/1994","98 San Jacinto BoulevardSuite 900Austin&nbsp;&nbsp;78701","TX","Vitro Corporativo, S.A. de C.V.","07/15/1994","05/31/1998"
"CANADA","McKenna & Cuneo","4530","06/20/1991","1575 I Street, N.W.Washington&nbsp;&nbsp;20005","DC","Cominco, British Columbia","06/20/1991","01/29/1993"
"ITALY","McKenna & Cuneo","4530","06/20/1991","1575 I Street, N.W.Washington&nbsp;&nbsp;20005","DC","Fontana Bleu, S.p.A.","06/29/1993","02/06/1995"
"CONGO DEMOCRATIC REPUBLIC OF THE","McKenna & Cuneo","4530","06/20/1991","1575 I Street, N.W.Washington&nbsp;&nbsp;20005","DC","Government of the Republic of the Congo","03/05/1993","02/06/1995"
"FRANCE","COGEMA, Inc.","3587","05/17/1984","7401 Wisconsin AvenueBethesda&nbsp;&nbsp;20814-3416","MD","Compagnie Generale des Matieres Nucleaires, Subsidiary of Commissariat a l'Energie Atomique, Intercontrole","05/17/1984","11/17/2002"
"GERMAN DEMOCRATIC REPUBLIC","King, Richard C.","2886","04/18/1978","550 World Trade CenterLos Angeles&nbsp;&nbsp;90071","CA","German Democratic Republic","04/18/1978","05/31/1978"
"KENYA","Maasai Information Service","1533","04/04/1962","2216 North Early StreetAlexandria&nbsp;&nbsp;","VA","Godrey K. Ole Kipury","04/04/1962","07/20/1962"
"BELGIUM","Ngo, Melissa","6006","11/12/2010","131 11th Street, NE #2 Washington&nbsp;&nbsp;20002","DC","Albrecht, Jan Phillipp","11/12/2010","06/17/2011"
"PARAGUAY","Foreign Policy Group","5169","04/07/1997","1333 New Hampshire Avenue, NWSuite 700Washington&nbsp;&nbsp;20036","DC","President of Paraguay, Juan Carlos Wasmosy","04/07/1997","08/15/1998"
"GUATEMALA","McMahon, Henry Oliver Patrick","1092","12/05/1957","4000 Massachusetts Avenue, NWWashington&nbsp;&nbsp;","DC","Republic of Guatemala","12/05/1957","06/05/1958"
"NETHERLANDS","Brown, Francis Lestrade","974","08/30/1956","1001 Connecticut AvenueSuite 435Washington&nbsp;&nbsp;20036","DC","KLM Royal Dutch Airlines","08/30/1956","07/01/1972"
"SWITZERLAND","Nash, Ahern & Abell","832","06/15/1954","1741 K Street, N.W.Washington&nbsp;&nbsp;","DC","Swiss Government","06/15/1954","12/11/1957"
"BERMUDA","Ropes and Gray","5328","09/15/1999","One International PlaceBoston&nbsp;&nbsp;02110-2624","MA","Government of Bermuda, Ministry of Finance","09/15/1999","02/25/2002"
"CHINA","Quinn & Co. of NY LTD.","6290","04/21/2015","48 West 38th Street 12th FloorNew York&nbsp;&nbsp;10018","NY","Hangzhou Tourism Commission through Guru Online","04/21/2015","12/31/2015"
"CONGO DEMOCRATIC REPUBLIC OF THE","Courville Consultants, LLC","6606","11/05/2018","277 S. Pickett Street Unit 402Alexandria&nbsp;&nbsp;22304","VA","Ambassador Serge Mombouli","11/05/2018","04/01/2019"
"GREECE","Rowland Company, Inc.","4459","01/08/1991","1675 Broadway33rd FloorNew York&nbsp;&nbsp;10019","NY","Greek National Tourist Organization","01/08/1991","12/31/1993"
"THAILAND","Rowland Company, Inc.","4459","01/08/1991","1675 Broadway33rd FloorNew York&nbsp;&nbsp;10019","NY","Tourism Authority of Thailand","10/12/1993","12/31/1993"
"JAPAN","JETRO, New York","1643","06/25/1963","565 Fifth Avenue4th FloorNew York&nbsp;&nbsp;10017","NY","Fukui Prefectural Government","12/24/1987","03/31/2004"
"JAPAN","JETRO, New York","1643","06/25/1963","565 Fifth Avenue4th FloorNew York&nbsp;&nbsp;10017","NY","Hyogo Prefectural Government","12/24/1987","03/31/1990"
"JAPAN","JETRO, New York","1643","06/25/1963","565 Fifth Avenue4th FloorNew York&nbsp;&nbsp;10017","NY","Ishikawa Prefectural Government","08/25/2004","03/20/2015"
"JAPAN","JETRO, New York","1643","06/25/1963","565 Fifth Avenue4th FloorNew York&nbsp;&nbsp;10017","NY","Japan External Trade Organization","06/25/1963",""
"JAPAN","JETRO, New York","1643","06/25/1963","565 Fifth Avenue4th FloorNew York&nbsp;&nbsp;10017","NY","KYOTO Prefectural Government","05/09/1989","03/31/2003"
"JAPAN","JETRO, New York","1643","06/25/1963","565 Fifth Avenue4th FloorNew York&nbsp;&nbsp;10017","NY","Osaka Prefectural Government","05/26/1974","02/28/1997"
"JAPAN","JETRO, New York","1643","06/25/1963","565 Fifth Avenue4th FloorNew York&nbsp;&nbsp;10017","NY","Kanagawa Prefectural Government","02/01/2006",""
"EGYPT","Sessions & Caminita","813","01/21/1954","777 - 14th Street, N.W.Washington&nbsp;&nbsp;","DC","Egyptian Embassy","01/21/1954","02/28/1955"
